code,csname,extname,cname,index_code,index_name,indx_csname,pub_party_name,pub_date,base_date,bp,adj_circle,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
159790,华夏中证内地低碳经济主题ETF,碳中和ETF,华夏中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,内地低碳,中证指数有限公司,20110121,20100630,1000.0,半年,2021-07-30,2021-08-06,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
560620,万家中证全指公用事业ETF,公用事业ETF基金,万家中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,全指公用,中证指数有限公司,20110802,20041231,1000.0,半年,2024-09-11,2024-10-09,L,SH,万家基金,中国建设银行股份有限公司,0.5,纯境内
511820,鹏华添利交易型货币B,鹏华添利ETF,鹏华添利交易型货币市场基金B类,,,,,,,,,2016-01-29,2016-02-22,L,SH,鹏华基金,中国工商银行股份有限公司,0.3,纯境内
159985,华夏饲料豆粕期货ETF,豆粕ETF,华夏饲料豆粕期货交易型开放式证券投资基金,000014.DCE,大商所豆粕期货价格指数,豆粕期货价格,大连商品交易所,20130104,20130104,1000.0,,2019-09-24,2019-12-05,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
159295,西部利得创业板综合ETF,创业综指ETF西部利得,西部利得创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,创业板综,深圳证券信息有限公司,20100820,20100531,1000.0,不定期调整,2025-10-23,2025-11-04,L,SZ,西部利得基金,中国农业银行股份有限公司,0.15,纯境内
159208,万家国证航天航空行业ETF,航天航空ETF,万家国证航天航空行业交易型开放式指数证券投资基金,CN5082.SZ,国证航天航空行业指数,国证航天,深圳证券信息有限公司,20150216,20021231,1000.0,半年,2025-04-28,2025-05-12,L,SZ,万家基金,中国建设银行股份有限公司,0.5,纯境内
159386,A500ETF永赢,A500ETF永赢,永赢中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2025-01-24,2025-02-11,L,SZ,永赢基金,中信证券股份有限公司,0.15,纯境内
512360,平安MSCI中国A股国际ETF,MSCI中国A股ETF基金,平安MSCI中国A股国际交易型开放式指数证券投资基金,704843.MI,MSCI中国A股国际指数,MSCI中国A股国际指数,摩根士丹利资本国际公司,20140626,20081125,1000.0,,2018-06-15,2018-07-20,L,SH,平安基金,中国工商银行股份有限公司,0.5,纯境内
159235,大成中证全指自由现金流ETF,中证现金流ETF,大成中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-04-23,2025-04-30,L,SZ,大成基金,华泰证券股份有限公司,0.15,纯境内
561980,招商中证半导体产业ETF,半导体设备ETF,招商中证半导体产业交易型开放式指数证券投资基金,931865.CSI,中证半导体产业指数,中证半导,中证指数有限公司,20190320,20161230,1000.0,半年,2023-08-21,2023-09-01,L,SH,招商基金,中泰证券股份有限公司,0.5,纯境内
159246,富国创业板人工智能ETF,创业板人工智能ETF富国,富国创业板人工智能交易型开放式指数证券投资基金,970070.SZ,创业板人工智能指数,创业板人工智能,深圳证券信息有限公司,20240711,20181228,1000.0,半年,2025-07-02,2025-07-10,L,SZ,富国基金,中信建投证券股份有限公司,0.4,纯境内
159793,平安中证沪港深线上消费主题ETF,线上消费ETF基金,平安中证沪港深线上消费主题交易型开放式指数证券投资基金,931481.CSI,中证沪港深线上消费主题指数,SHS线上消费,中证指数有限公司,20200506,20141231,1000.0,半年,2021-11-09,2021-11-24,L,SZ,平安基金,中国农业银行股份有限公司,0.5,纯境内
516630,华夏中证云计算与大数据主题ETF,云计算50ETF,华夏中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,云计算,中证指数有限公司,20160720,20120629,1000.0,半年,2021-08-24,2021-09-03,L,SH,华夏基金,中国银行股份有限公司,0.15,纯境内
588250,鹏华上证科创板生物医药ETF,科创生物医药ETF,鹏华上证科创板生物医药交易型开放式指数证券投资基金,000683.SH,上证科创板生物医药指数,科创生物,中证指数有限公司,20220509,20191231,1000.0,三个月,2025-03-12,2025-03-21,L,SH,鹏华基金,中信证券股份有限公司,0.5,纯境内
159938,广发中证全指医药卫生ETF,医药卫生ETF,广发中证全指医药卫生交易型开放式指数证券投资基金,000991.SH,中证全指医药卫生指数,全指医药,中证指数有限公司,20110802,20041231,1000.0,半年,2014-12-01,2015-01-08,L,SZ,广发基金,中国银行股份有限公司,0.5,纯境内
159362,A500ETF工银,A500ETF工银,工银瑞信中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2024-11-19,2024-12-02,L,SZ,工银瑞信基金,中国建设银行股份有限公司,0.15,纯境内
512120,华安中证细分医药ETF,医药50ETF,华安中证细分医药交易型开放式指数证券投资基金,000814.SH,中证细分医药产业主题指数,细分医药,中证指数有限公司,20120411,20041231,1000.0,半年,2013-12-04,2014-01-06,L,SH,华安基金,中国建设银行股份有限公司,0.5,纯境内
159512,广发中证全指汽车ETF,汽车ETF,广发中证全指汽车交易型开放式指数证券投资基金,931008.CSI,中证全指汽车指数,汽车指数,中证指数有限公司,20130715,20041231,1000.0,半年,2023-07-13,2023-07-25,L,SZ,广发基金,中国建设银行股份有限公司,0.5,纯境内
516670,招商中证畜牧养殖ETF,畜牧养殖ETF,招商中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,中证畜牧,中证指数有限公司,20150713,20111231,1000.0,半年,2021-03-18,2021-03-26,L,SH,招商基金,中信建投证券股份有限公司,0.2,纯境内
512600,嘉实中证主要消费ETF,消费ETF嘉实,嘉实中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,800消费,中证指数有限公司,20090703,20041231,1000.0,半年,2014-06-13,2014-07-25,L,SH,嘉实基金,中国银行股份有限公司,0.5,纯境内
159780,南方中证科创创业50ETF,双创ETF,南方中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,科创创业50,中证指数有限公司,20210601,20191231,1000.0,三个月,2021-06-24,2021-07-05,L,SZ,南方基金,招商银行股份有限公司,0.5,纯境内
159993,龙头券商,证券ETF龙头,鹏华国证证券龙头交易型开放式指数证券投资基金,399437.SZ,国证证券龙头指数,证券龙头,深圳证券信息有限公司,20141230,20021231,1000.0,半年,2019-12-26,2020-02-07,L,SZ,鹏华基金,中信证券股份有限公司,0.5,纯境内
159629,富国中证1000ETF,1000ETF,富国中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,中证1000,中证指数有限公司,20141017,20041231,1000.0,半年,2022-07-27,2022-08-03,L,SZ,富国基金,中国银行股份有限公司,0.15,纯境内
159376,浦银安盛中证A500ETF,A500ETF指数基金,浦银安盛中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2024-12-30,2025-01-13,L,SZ,浦银安盛基金,中国建设银行股份有限公司,0.15,纯境内
589860,天弘上证科创板综合ETF,科创综指ETF天弘,天弘上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-02-26,2025-03-05,L,SH,天弘基金,中信证券股份有限公司,0.15,纯境内
159672,博时主要消费ETF,主要消费ETF,博时中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,800消费,中证指数有限公司,20090703,20041231,1000.0,半年,2023-03-23,2023-04-03,L,SZ,博时基金,平安银行股份有限公司,0.5,纯境内
513820,汇添富中证港股通高股息投资ETF,港股红利ETF基金,汇添富中证港股通高股息投资交易型开放式指数证券投资基金,930914.CSI,中证港股通高股息投资指数,港股通高股息,中证指数有限公司,20161125,20141114,3000.0,一年,2024-04-24,2024-05-16,L,SH,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
560010,广发中证1000ETF,中证1000ETF指数,广发中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,中证1000,中证指数有限公司,20141017,20041231,1000.0,半年,2022-07-28,2022-08-04,L,SH,广发基金,中国工商银行股份有限公司,0.15,纯境内
159215,平安中证A500ETF,中证A500ETF指数基金,平安中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2025-03-26,2025-04-07,L,SZ,平安基金,中国农业银行股份有限公司,0.15,纯境内
159717,ESGETF,ESGETF,鹏华国证ESG300交易型开放式指数证券投资基金,399378.SZ,国证ESG300指数,ESG300,深圳证券信息有限公司,20100920,20100630,1000.0,半年,2021-09-15,2021-09-29,L,SZ,鹏华基金,华泰证券股份有限公司,0.5,纯境内
159550,互联网ETF沪港深,互联网ETF沪港深,西藏东财中证沪港深互联网交易型开放式指数证券投资基金,930625.CSI,中证沪港深互联网指数,SHS互联网,中证指数有限公司,20150421,20120629,1000.0,半年,2025-06-18,2025-06-27,L,SZ,东财基金,广发证券股份有限公司,0.5,纯境内
589680,鹏华科创板综合ETF,科创综指ETF鹏华,鹏华上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-02-26,2025-03-05,L,SH,鹏华基金,中国银行股份有限公司,0.15,纯境内
513850,易方达MSCI美国50ETF(QDII),美国50ETF,易方达MSCI美国50交易型开放式指数证券投资基金(QDII),750108.MI,MSCI美国50指数,MSCI美国50指数,摩根士丹利资本国际公司,20220608,20000531,1000.0,三个月,2023-11-06,2023-11-17,L,SH,易方达基金,中国银行股份有限公司,0.5,QDII
513980,景顺长城中证港股通科技ETF,港股科技50ETF,景顺长城中证港股通科技交易型开放式指数证券投资基金,931573.CSI,中证港股通科技指数,港股通科技,中证指数有限公司,20140521,20141231,1000.0,半年,2021-06-21,2021-07-02,L,SH,景顺长城基金,招商银行股份有限公司,0.5,纯境内
517050,互联网50,互联网ETF华泰柏瑞,华泰柏瑞中证沪港深互联网交易型开放式指数证券投资基金,930625.CSI,中证沪港深互联网指数,SHS互联网,中证指数有限公司,20150421,20120629,1000.0,半年,2021-01-25,2021-02-08,L,SH,华泰柏瑞基金,中信建投证券股份有限公司,0.5,纯境内
159996,国泰中证全指家用电器ETF,家电ETF,国泰中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,家用电器,中证指数有限公司,20150707,20041231,1000.0,半年,2020-02-27,2020-03-16,L,SZ,国泰基金,上海浦东发展银行股份有限公司,0.5,纯境内
511900,富国收益宝交易型货币H,富国货币ETF,富国收益宝交易型货币市场基金H类,,,,,,,,,2015-11-24,2015-12-09,L,SH,富国基金,中国银行股份有限公司,0.28,纯境内
159217,港股通创新药ETF工银,港股通创新药ETF工银,工银瑞信国证港股通创新药交易型开放式指数证券投资基金,987018.SZ,国证港股通创新药指数,港股通创新药,深圳证券信息有限公司,20211118,20181231,1000.0,三个月,2025-03-26,2025-04-03,L,SZ,工银瑞信基金,广发证券股份有限公司,0.4,纯境内
512770,华夏战略新兴成指ETF,战略新兴ETF,战略新兴成指交易型开放式指数证券投资基金,000171.CSI,中国战略新兴产业成份指数,新兴成指,中证指数有限公司,20170125,20101231,1000.0,半年,2018-07-13,2018-08-16,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
515600,广发中证央企创新驱动ETF,央企创新ETF,广发中证央企创新驱动交易型开放式指数证券投资基金,000861.CSI,中证央企创新驱动指数,央企创新,中证指数有限公司,20190516,20121231,1000.0,半年,2019-09-20,2019-12-18,L,SH,广发基金,中国工商银行股份有限公司,0.15,纯境内
159249,A500增强ETF工银,A500增强ETF工银,工银瑞信中证A500增强策略交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2025-06-20,2025-07-02,L,SZ,工银瑞信基金,广发证券股份有限公司,0.5,纯境内
159539,广发国证信创ETF,信创ETF广发,广发国证信息技术创新主题交易型开放式指数证券投资基金,CN5075.SZ,国证信息技术创新主题指数,国证信创,深圳证券信息有限公司,20150216,20021231,1000.0,半年,2023-09-20,2023-09-28,L,SZ,广发基金,中信银行股份有限公司,0.5,纯境内
588140,广发上证科创板200ETF,科创200ETF广发,广发上证科创板200交易型开放式指数证券投资基金,000699.SH,上证科创板200指数,科创200,中证指数有限公司,20240820,20221230,1000.0,三个月,2025-09-26,2025-10-15,L,SH,广发基金,交通银行股份有限公司,0.15,纯境内
589630,国泰上证科创板综合ETF,科创综指ETF国泰,国泰上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-03-04,2025-03-12,L,SH,国泰基金,中国国际金融股份有限公司,0.15,纯境内
511650,华夏快线货币E,华夏快线ETF,华夏快线交易型货币市场基金E类,,,,,,,,,2016-12-29,2017-01-16,L,SH,华夏基金,招商证券股份有限公司,0.2,纯境内
159783,华夏中证科创创业50ETF,科创创业50ETF,华夏中证科创创业50交易型开放式指数证券投资基金,931643.CSI,中证科创创业50指数,科创创业50,中证指数有限公司,20210601,20191231,1000.0,三个月,2021-06-24,2021-07-05,L,SZ,华夏基金,中国银行股份有限公司,0.15,纯境内
563830,博时中证全指自由现金流ETF,全指现金流ETF基金,博时中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-05-14,2025-05-22,L,SH,博时基金,中信银行股份有限公司,0.5,纯境内
510270,国企ETF,国企ETF,上证国有企业100交易型开放式指数证券投资基金,000056.SH,上证国有企业100指数,上证国企,中证指数有限公司,20100104,20090630,1000.0,半年,2011-06-16,2011-08-18,L,SH,中银基金,招商银行股份有限公司,0.5,纯境内
561700,博时中证全指电力公用事业ETF,电力ETF基金,博时中证全指电力公用事业交易型开放式指数证券投资基金,H30199.CSI,中证全指电力公用事业指数,电力指数,中证指数有限公司,20130715,20041231,1000.0,半年,2022-07-01,2022-07-15,L,SH,博时基金,华泰证券股份有限公司,0.5,纯境内
159525,富国中证红利低波动ETF,红利低波ETF,富国中证红利低波动交易型开放式指数证券投资基金,H30269.CSI,中证红利低波动指数,红利低波,中证指数有限公司,20131219,20051230,1000.0,一年,2024-05-07,2024-05-20,L,SZ,富国基金,中国光大银行股份有限公司,0.5,纯境内
159698,粮食ETF,粮食ETF,鹏华国证粮食产业交易型开放式指数证券投资基金,399365.SZ,国证粮食产业指数,国证粮食,深圳证券信息有限公司,20091104,20041231,1000.0,半年,2023-07-26,2023-08-18,L,SZ,鹏华基金,广发证券股份有限公司,0.5,纯境内
159713,富国中证稀土产业ETF,稀土ETF,富国中证稀土产业交易型开放式指数证券投资基金,930598.CSI,中证稀土产业指数,稀土产业,中证指数有限公司,20150302,20111231,1000.0,半年,2021-08-05,2021-08-16,L,SZ,富国基金,招商银行股份有限公司,0.5,纯境内
510210,上证综指ETF,上证指数ETF,上证综指交易型开放式指数证券投资基金,000001.SH,上证综合指数,上证指数,中证指数有限公司,19910715,19901219,100.0,自动调整,2011-01-30,2011-03-25,L,SH,富国基金,中国工商银行股份有限公司,0.5,纯境内
159133,天弘中证细分化工产业主题ETF,化工ETF天弘,天弘中证细分化工产业主题交易型开放式指数证券投资基金,000813.CSI,中证细分化工产业主题指数,细分化工,中证指数有限公司,20120411,20041231,1000.0,半年,2025-11-17,2025-11-25,L,SZ,天弘基金,中信建投证券股份有限公司,0.5,纯境内
515200,申万菱信中证研发创新100交易型开放式指数,创新100ETF,申万菱信中证研发创新100交易型开放式指数证券投资基金,931159.CSI,中证研发创新100指数,创新100,中证指数有限公司,20190516,20140630,1000.0,半年,2019-10-25,2019-11-15,L,SH,申万菱信基金,中国农业银行股份有限公司,0.5,纯境内
159981,建信能源化工期货ETF,能源化工ETF,建信易盛郑商所能源化工期货交易型开放式指数证券投资基金,000201.CZCE,易盛郑商所能源化工指数A,易盛能化A,郑州商品交易所,20100301,20100301,1000.0,,2019-12-13,2020-01-17,L,SZ,建信基金,中国农业银行股份有限公司,0.5,纯境内
159766,富国中证旅游主题ETF,旅游ETF,富国中证旅游主题交易型开放式指数证券投资基金,930633.CSI,中证旅游主题指数,中证旅游,中证指数有限公司,20150508,20081231,1000.0,半年,2021-07-15,2021-07-23,L,SZ,富国基金,中国银行股份有限公司,0.5,纯境内
515210,国泰中证钢铁ETF,钢铁ETF,国泰中证钢铁交易型开放式指数证券投资基金,930606.CSI,中证钢铁指数,中证钢铁,中证指数有限公司,20150331,20081231,1000.0,半年,2020-01-22,2020-03-02,L,SH,国泰基金,招商银行股份有限公司,0.5,纯境内
563510,易方达中证A500红利低波动ETF,A500红利低波ETF,易方达中证A500红利低波动交易型开放式指数证券投资基金,932422.CSI,中证A500红利低波动指数,A500红利低波,中证指数有限公司,20250409,20131231,1000.0,半年,2025-11-17,2025-12-01,L,SH,易方达基金,中国工商银行股份有限公司,0.15,纯境内
513190,华夏中证港股通内地金融ETF,港股通金融ETF,华夏中证港股通内地金融交易型开放式指数证券投资基金,H11146.CSI,中证港股通内地金融指数,港股通内地金融,中证指数有限公司,20100602,20071231,1000.0,半年,2023-09-25,2023-10-11,L,SH,华夏基金,招商银行股份有限公司,0.5,纯境内
159277,富国中证港股通高股息投资ETF,港股通红利ETF富国,富国中证港股通高股息投资交易型开放式指数证券投资基金,930914.CSI,中证港股通高股息投资指数,港股通高股息,中证指数有限公司,20161125,20141114,3000.0,一年,2025-08-05,2025-08-14,L,SZ,富国基金,广发证券股份有限公司,0.3,纯境内
513690,博时恒生高股息ETF,港股红利ETF博时,博时恒生港股通高股息率交易型开放式指数证券投资基金,HSSCHKY.HI,恒生港股通高股息率指数,港股通高股息率指数,恒生指数有限公司,20191118,20141231,3000.0,半年,2021-05-11,2021-05-20,L,SH,博时基金,中国国际金融股份有限公司,0.5,纯境内
159558,易方达中证半导体材料设备主题ETF,半导体设备ETF易方达,易方达中证半导体材料设备主题交易型开放式指数证券投资基金,931743.CSI,中证半导体材料设备主题指数,半导体材料设备,中证指数有限公司,20121221,20181228,1000.0,半年,2024-06-06,2024-06-18,L,SZ,易方达基金,中国银行股份有限公司,0.5,纯境内
589890,景顺长城上证科创板综合价格ETF,科创综指ETF景顺,景顺长城上证科创板综合价格交易型开放式指数证券投资基金,000681.SH,上证科创板综合价格指数,科创价格,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-02-26,2025-03-05,L,SH,景顺长城基金,招商银行股份有限公司,0.15,纯境内
159691,港股红利ETF,港股红利ETF,工银瑞信中证港股通高股息精选交易型开放式指数证券投资基金,930839.CSI,中证港股通高股息精选指数,港股通高息精选,中证指数有限公司,20160608,20141114,3000.0,一年,2023-03-30,2023-04-21,L,SZ,工银瑞信基金,广发证券股份有限公司,0.45,纯境内
159696,易方达纳斯达克100ETF(QDII),纳指ETF易方达,易方达纳斯达克100交易型开放式指数证券投资基金(QDII),NDX.NASDAQ,纳斯达克100指数,纳斯达克100指数,美国纳斯达克证券交易所,19850201,19850131,125.0,,2023-08-17,2023-08-25,L,SZ,易方达基金,中国建设银行股份有限公司,0.5,QDII
159368,华夏创业板新能源ETF,创业板新能源ETF华夏,华夏创业板新能源交易型开放式指数证券投资基金,399266.SZ,创业板新能源指数,创新能源,深圳证券信息有限公司,20220929,20171229,1000.0,半年,2025-03-14,2025-03-24,L,SZ,华夏基金,国泰海通证券股份有限公司,0.15,纯境内
510880,华泰柏瑞上证红利ETF,红利ETF,上证红利交易型开放式指数证券投资基金,000015.SH,上证红利指数,红利指数,中证指数有限公司,20050104,20041231,1000.0,一年,2006-11-17,2007-01-18,L,SH,华泰柏瑞基金,招商银行股份有限公司,0.5,纯境内
562870,嘉实中证全指证券公司ETF,证券ETF嘉实,嘉实中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,证券公司,中证指数有限公司,20130715,20070629,1000.0,半年,2025-07-17,2025-07-25,L,SH,嘉实基金,招商银行股份有限公司,0.15,纯境内
510160,南方中证小康产业ETF,产业升级ETF,中证南方小康产业交易型开放式指数证券投资基金,000901.SH,中证南方小康产业指数,小康指数,中证指数有限公司,20100402,20051230,1000.0,半年,2010-08-27,2010-11-01,L,SH,南方基金,中国工商银行股份有限公司,0.5,纯境内
588930,科创板AI,科创板人工智能ETF,银华上证科创板人工智能交易型开放式指数证券投资基金,950180.CSI,上证科创板人工智能指数,科创AI,中证指数有限公司,20240725,20221230,1000.0,三个月,2025-01-06,2025-01-14,L,SH,银华基金,中信证券股份有限公司,0.5,纯境内
512150,A50ETF,A50ETF,富时中国A50交易型开放式指数证券投资基金,XIN9.OTH,富时中国A50指数,富时中国A50指数,富时罗素,20030721,20010316,5000.0,三个月,2018-12-21,2019-01-21,L,SH,汇安基金,中国工商银行股份有限公司,0.5,纯境内
512700,南方中证银行ETF,银行ETF南方,南方中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,中证银行,中证指数有限公司,20130715,20041231,1000.0,半年,2017-06-28,2017-07-26,L,SH,南方基金,中国工商银行股份有限公司,0.5,纯境内
563780,方正富邦中证全指自由现金流ETF,现金流全指ETF,方正富邦中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-04-30,2025-05-13,L,SH,方正富邦基金,交通银行股份有限公司,0.5,纯境内
159675,嘉实创业板增强策略ETF,创业板增强ETF,嘉实创业板增强策略交易型开放式指数证券投资基金,399006.SZ,创业板指数,创业板指,深圳证券信息有限公司,20100601,20100531,1000.0,半年,2022-11-24,2022-12-02,L,SZ,嘉实基金,中国建设银行股份有限公司,0.5,纯境内
159578,南方深证主板50ETF,深证主板50ETF南方,南方深证主板50交易型开放式指数证券投资基金,399750.SZ,深证主板50指数,深主板50,深圳证券信息有限公司,20231115,20041231,1000.0,半年,2024-05-30,2024-06-07,L,SZ,南方基金,中国工商银行股份有限公司,0.15,纯境内
588280,华安上证科创板50ETF,科创50ETF指数基金,华安上证科创板50成份交易型开放式指数证券投资基金,000688.SH,上证科创板50成份指数,科创50,中证指数有限公司,20200723,20191231,1000.0,三个月,2021-10-12,2021-10-29,L,SH,华安基金,光大证券股份有限公司,0.15,纯境内
560860,万家中证工业有色金属主题ETF,工业有色ETF,万家中证工业有色金属主题交易型开放式指数证券投资基金,H11059.CSI,中证工业有色金属主题指数,工业有色,中证指数有限公司,20090722,20081231,1000.0,半年,2023-02-22,2023-03-13,L,SH,万家基金,中国建设银行股份有限公司,0.5,纯境内
560020,汇添富中证红利ETF,红利ETF汇添富,汇添富中证红利交易型开放式指数证券投资基金,000922.CSI,中证红利指数,中证红利,中证指数有限公司,20080526,20041231,1000.0,一年,2023-09-26,2023-10-16,L,SH,汇添富基金,招商银行股份有限公司,0.5,纯境内
159230,华夏国证通用航空产业ETF,通用航空ETF基金,华夏国证通用航空产业交易型开放式指数证券投资基金,980076.SZ,国证通用航空产业指数,通用航空,深圳证券信息有限公司,20121228,20120629,1000.0,半年,2025-05-21,2025-05-30,L,SZ,华夏基金,国泰海通证券股份有限公司,0.5,纯境内
159618,华安中证光伏产业ETF,光伏ETF指数基金,华安中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,光伏产业,中证指数有限公司,20190422,20121231,1000.0,半年,2022-04-08,2022-04-22,L,SZ,华安基金,中国建设银行股份有限公司,0.5,纯境内
159923,大成中证A100ETF,中证A100ETF基金,大成中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,中证A100,中证指数有限公司,20060529,20051230,1000.0,半年,2013-02-07,2013-03-05,L,SZ,大成基金,中国银行股份有限公司,0.5,纯境内
159595,大成中证A50ETF,中证A50ETF基金,大成中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,中证A50,中证指数有限公司,20240102,20141231,1000.0,半年,2024-03-06,2024-03-18,L,SZ,大成基金,中国农业银行股份有限公司,0.15,纯境内
159735,港股消费,港股消费ETF,银华中证港股通消费主题交易型开放式指数证券投资基金,931454.CSI,中证港股通消费主题指数,港股通消费,中证指数有限公司,20200306,20141114,1000.0,半年,2021-05-25,2021-06-04,L,SZ,银华基金,中国工商银行股份有限公司,0.5,纯境内
159209,招商中证全指红利质量ETF,中证红利质量ETF,招商中证全指红利质量交易型开放式指数证券投资基金,932315.CSI,中证全指红利质量指数,中证红利质量,中证指数有限公司,20240708,20131231,1000.0,半年,2025-03-12,2025-03-25,L,SZ,招商基金,财通证券股份有限公司,0.15,纯境内
513230,华夏中证港股通消费主题ETF,港股消费ETF,华夏中证港股通消费主题交易型开放式指数证券投资基金,931454.CSI,中证港股通消费主题指数,港股通消费,中证指数有限公司,20200306,20141114,1000.0,半年,2022-01-12,2022-01-24,L,SH,华夏基金,交通银行股份有限公司,0.5,纯境内
561330,国泰中证有色金属矿业主题ETF,矿业ETF,国泰中证有色金属矿业主题交易型开放式指数证券投资基金,931892.CSI,中证有色金属矿业主题指数,有色矿业,中证指数有限公司,20130715,20131231,1000.0,半年,2022-10-19,2022-11-01,L,SH,国泰基金,国泰海通证券股份有限公司,0.5,纯境内
516850,华夏中证新能源ETF,新能源ETF基金,华夏中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,中证新能,中证指数有限公司,20150210,20111231,1000.0,半年,2021-03-09,2021-03-19,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
512510,华泰柏瑞中证500ETF,中证500ETF华泰柏瑞,华泰柏瑞中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,中证500,中证指数有限公司,20070115,20041231,1000.0,半年,2015-05-13,2015-06-12,L,SH,华泰柏瑞基金,中国银行股份有限公司,0.15,纯境内
159617,华夏中证智选500价值稳健策略ETF,500价值ETF,华夏中证智选500价值稳健策略交易型开放式指数证券投资基金,931587.CSI,中证智选500价值稳健策略指数,500价值稳健,中证指数有限公司,20201109,20041231,1000.0,三个月,2022-06-09,2022-06-30,L,SZ,华夏基金,中国农业银行股份有限公司,0.5,纯境内
159862,食品ETF,食品ETF,银华中证细分食品饮料产业主题交易型开放式指数证券投资基金,000815.CSI,中证细分食品饮料产业主题指数,细分食品,中证指数有限公司,20120411,20041231,1000.0,半年,2021-10-26,2021-11-08,L,SZ,银华基金,招商银行股份有限公司,0.5,纯境内
511190,海富通上证基准做市公司债ETF,信用债ETF,海富通上证基准做市公司债交易型开放式指数证券投资基金,950245.CSI,上证基准做市公司债指数,沪做市公司债,中证指数有限公司,20230206,20220630,100.0,一个月,2025-01-16,2025-02-05,L,SH,海富通基金,中信证券股份有限公司,0.15,纯境内
562390,中药,中药50ETF,银华中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,中证中药,中证指数有限公司,20150519,20041231,1000.0,半年,2022-07-20,2022-07-28,L,SH,银华基金,中国工商银行股份有限公司,0.5,纯境内
563360,A500基金,A500ETF华泰柏瑞,华泰柏瑞中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2024-09-25,2024-10-15,L,SH,华泰柏瑞基金,国泰海通证券股份有限公司,0.15,纯境内
563530,易方达中证卫星产业ETF,卫星ETF易方达,易方达中证卫星产业交易型开放式指数证券投资基金,931594.CSI,中证卫星产业指数,卫星产业,中证指数有限公司,20201222,20151231,1000.0,半年,2025-11-05,2025-11-14,L,SH,易方达基金,招商银行股份有限公司,0.5,纯境内
515070,华夏中证人工智能主题ETF,人工智能AIETF,华夏中证人工智能主题交易型开放式指数证券投资基金,930713.CSI,中证人工智能主题指数,CS人工智,中证指数有限公司,20150731,20120629,1000.0,半年,2019-12-09,2019-12-24,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
